asset_id,snapshot_date,ensemble_probability,risk_level,top_reason_1,top_reason_2,top_reason_3,top_reason_4,top_reason_5,protective_factor_1,protective_factor_2,protective_factor_3
AST011897,2026-05-25,0.4287738393488448,HIGH,numeric__total_train_passages (+0.0078),numeric__condition_decline (+0.0039),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0014),numeric__condition_change (+0.0008),numeric__total_maintenance_cost (-0.0105),numeric__maintenance_count (-0.0048),numeric__total_downtime (-0.0044)
AST007318,2026-05-25,0.4287277377163001,HIGH,numeric__total_maintenance_cost (+0.0066),numeric__days_since_maintenance (+0.0058),numeric__total_train_passages (+0.0058),numeric__near_end_of_life (+0.0043),numeric__maintenance_count_365d (+0.0042),numeric__maintenance_count (-0.0325),numeric__total_downtime (-0.0068),numeric__avg_downtime (-0.0038)
AST033979,2026-05-25,0.428320230212419,HIGH,numeric__total_train_passages (+0.0078),numeric__condition_decline (+0.0039),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__condition_change (+0.0008),numeric__total_maintenance_cost (-0.0106),numeric__maintenance_count (-0.0048),numeric__maintenance_pressure (-0.0046)
AST034970,2026-05-25,0.4281299628680263,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0014),categorical__asset_type_Point Machine (+0.0003),numeric__avg_train_passages (+0.0002),numeric__total_maintenance_cost (-0.0110),numeric__total_downtime (-0.0056),numeric__maintenance_count (-0.0047)
AST001496,2026-05-25,0.4280916876012763,HIGH,numeric__total_train_passages (+0.0058),numeric__cumulative_usage (+0.0022),numeric__total_maintenance_cost (+0.0019),numeric__maintenance_count_365d (+0.0017),numeric__maintenance_count_180d (+0.0016),numeric__maintenance_count (-0.0277),numeric__total_downtime (-0.0067),numeric__maintenance_cost_365d (-0.0049)
AST023425,2026-05-25,0.4279472863533328,HIGH,numeric__total_train_passages (+0.0093),numeric__near_end_of_life (+0.0034),numeric__remaining_life_years (+0.0030),numeric__cumulative_usage (+0.0027),numeric__life_remaining_ratio (+0.0014),numeric__total_maintenance_cost (-0.0103),numeric__total_downtime (-0.0056),numeric__maintenance_count (-0.0047)
AST023970,2026-05-25,0.4278864155329311,HIGH,numeric__total_maintenance_cost (+0.0093),numeric__total_train_passages (+0.0054),numeric__maintenance_cost_365d (+0.0037),numeric__maintenance_cost_90d (+0.0036),numeric__cumulative_usage (+0.0019),numeric__maintenance_count (-0.0359),numeric__maintenance_count_90d (-0.0041),numeric__maintenance_pressure (-0.0025)
AST034227,2026-05-25,0.4278300447085286,HIGH,numeric__total_train_passages (+0.0064),numeric__maintenance_pressure (+0.0038),numeric__maintenance_cost_365d (+0.0033),numeric__maintenance_count_180d (+0.0026),numeric__total_maintenance_cost (+0.0024),numeric__maintenance_count (-0.0343),numeric__total_downtime (-0.0086),numeric__avg_downtime (-0.0036)
AST023190,2026-05-25,0.4277281211521926,HIGH,numeric__total_maintenance_cost (+0.0094),numeric__total_train_passages (+0.0051),numeric__maintenance_cost_365d (+0.0032),numeric__maintenance_cost_90d (+0.0023),numeric__cumulative_usage (+0.0019),numeric__maintenance_count (-0.0362),numeric__maintenance_pressure (-0.0023),numeric__total_downtime (-0.0014)
AST000375,2026-05-25,0.4275746237627054,HIGH,numeric__total_train_passages (+0.0054),numeric__total_maintenance_cost (+0.0024),numeric__cumulative_usage (+0.0022),numeric__maintenance_cost_90d (+0.0016),numeric__condition_decline (+0.0015),numeric__maintenance_count (-0.0339),numeric__total_downtime (-0.0085),numeric__maintenance_count_90d (-0.0035)
AST015206,2026-05-25,0.4275413926879994,HIGH,numeric__total_train_passages (+0.0078),numeric__condition_decline (+0.0039),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__condition_change (+0.0008),numeric__total_maintenance_cost (-0.0104),numeric__maintenance_count (-0.0047),numeric__maintenance_pressure (-0.0046)
AST005030,2026-05-25,0.4274899821663688,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__life_remaining_ratio (+0.0005),categorical__asset_type_Point Machine (+0.0003),numeric__total_maintenance_cost (-0.0110),numeric__total_downtime (-0.0057),numeric__maintenance_count (-0.0047)
AST004545,2026-05-25,0.4272770777350095,HIGH,numeric__total_maintenance_cost (+0.0102),numeric__total_train_passages (+0.0049),numeric__maintenance_cost_90d (+0.0037),numeric__maintenance_cost_365d (+0.0034),numeric__maintenance_pressure (+0.0034),numeric__maintenance_count (-0.0378),numeric__total_downtime (-0.0062),numeric__maintenance_count_90d (-0.0018)
AST038505,2026-05-25,0.4269820410028032,HIGH,numeric__total_train_passages (+0.0059),numeric__total_maintenance_cost (+0.0054),numeric__days_since_maintenance (+0.0029),numeric__cumulative_usage (+0.0024),numeric__maintenance_count_180d (+0.0011),numeric__maintenance_count (-0.0402),numeric__total_downtime (-0.0057),numeric__maintenance_cost_365d (-0.0037)
AST008161,2026-05-25,0.4267841550030183,HIGH,numeric__days_since_maintenance (+0.0067),numeric__total_train_passages (+0.0061),numeric__near_end_of_life (+0.0046),numeric__maintenance_pressure (+0.0039),numeric__cumulative_usage (+0.0027),numeric__maintenance_count (-0.0321),numeric__total_downtime (-0.0075),categorical__station_code_DELI (-0.0056)
AST024557,2026-05-25,0.4266994243149279,HIGH,numeric__total_train_passages (+0.0078),numeric__condition_decline (+0.0038),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__condition_change (+0.0008),numeric__total_maintenance_cost (-0.0105),numeric__maintenance_count (-0.0048),numeric__maintenance_pressure (-0.0046)
AST005824,2026-05-25,0.4265402932072125,HIGH,numeric__total_maintenance_cost (+0.0117),numeric__days_since_maintenance (+0.0071),numeric__total_train_passages (+0.0061),numeric__maintenance_cost_365d (+0.0045),numeric__near_end_of_life (+0.0045),numeric__maintenance_count (-0.0322),numeric__total_downtime (-0.0048),numeric__avg_downtime (-0.0029)
AST030274,2026-05-25,0.4263874183473331,HIGH,numeric__total_train_passages (+0.0078),numeric__condition_decline (+0.0039),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__condition_change (+0.0008),numeric__total_maintenance_cost (-0.0105),numeric__maintenance_count (-0.0048),numeric__maintenance_pressure (-0.0046)
AST035282,2026-05-25,0.4263793505624754,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__life_remaining_ratio (+0.0005),categorical__asset_type_Point Machine (+0.0003),numeric__total_maintenance_cost (-0.0110),numeric__total_downtime (-0.0057),numeric__maintenance_count (-0.0047)
AST023569,2026-05-25,0.426316193034371,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0027),numeric__usage_per_day_estimate (+0.0015),numeric__wear_usage_risk (+0.0006),numeric__life_remaining_ratio (+0.0005),numeric__total_maintenance_cost (-0.0110),numeric__total_downtime (-0.0062),numeric__maintenance_count (-0.0048)
AST022625,2026-05-25,0.4262395296018346,HIGH,numeric__total_train_passages (+0.0093),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0011),numeric__life_remaining_ratio (+0.0005),numeric__asset_age_at_snapshot (+0.0003),numeric__total_maintenance_cost (-0.0111),numeric__total_downtime (-0.0057),numeric__maintenance_count (-0.0048)
AST016820,2026-05-25,0.4262226542789517,HIGH,numeric__total_train_passages (+0.0093),numeric__cumulative_usage (+0.0032),numeric__usage_per_day_estimate (+0.0011),numeric__asset_age_at_snapshot (+0.0007),numeric__life_remaining_ratio (+0.0005),numeric__total_maintenance_cost (-0.0110),numeric__total_downtime (-0.0057),numeric__maintenance_count (-0.0047)
AST025452,2026-05-25,0.4258727776273004,HIGH,numeric__total_train_passages (+0.0051),numeric__total_maintenance_cost (+0.0046),numeric__total_downtime (+0.0039),numeric__maintenance_cost_90d (+0.0036),numeric__maintenance_pressure (+0.0036),numeric__maintenance_count (-0.0394),numeric__life_remaining_ratio (-0.0014),numeric__condition_decline (-0.0009)
AST009792,2026-05-25,0.4257895671323086,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0015),numeric__life_remaining_ratio (+0.0005),numeric__avg_train_passages (+0.0002),numeric__total_maintenance_cost (-0.0111),categorical__station_code_DYE (-0.0068),numeric__total_downtime (-0.0057)
AST006185,2026-05-25,0.4245120047863736,HIGH,numeric__total_train_passages (+0.0049),numeric__maintenance_cost_365d (+0.0032),numeric__total_maintenance_cost (+0.0031),numeric__maintenance_pressure (+0.0030),numeric__maintenance_count_180d (+0.0025),numeric__maintenance_count (-0.0418),numeric__total_downtime (-0.0067),numeric__near_end_of_life (-0.0027)
AST012075,2026-05-25,0.424494350925488,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0027),numeric__asset_age_years (+0.0023),numeric__usage_per_day_estimate (+0.0014),numeric__wear_level (+0.0014),numeric__total_maintenance_cost (-0.0106),numeric__total_downtime (-0.0053),numeric__maintenance_count (-0.0042)
AST033826,2026-05-25,0.4244793072042019,HIGH,numeric__total_train_passages (+0.0088),numeric__cumulative_usage (+0.0027),numeric__usage_per_day_estimate (+0.0015),numeric__wear_usage_risk (+0.0005),numeric__life_remaining_ratio (+0.0005),numeric__total_maintenance_cost (-0.0110),numeric__total_downtime (-0.0061),numeric__maintenance_count (-0.0048)
AST037328,2026-05-25,0.4242992315313524,HIGH,numeric__total_maintenance_cost (+0.0123),numeric__total_train_passages (+0.0064),numeric__maintenance_cost_365d (+0.0050),numeric__maintenance_pressure (+0.0047),numeric__days_since_maintenance (+0.0037),numeric__maintenance_count (-0.0396),numeric__total_downtime (-0.0025),numeric__life_remaining_ratio (-0.0014)
AST012034,2026-05-25,0.4242420693937834,HIGH,numeric__total_train_passages (+0.0063),numeric__total_maintenance_cost (+0.0060),numeric__maintenance_cost_365d (+0.0052),numeric__maintenance_pressure (+0.0048),numeric__total_downtime (+0.0034),numeric__maintenance_count (-0.0447),numeric__life_remaining_ratio (-0.0016),numeric__maintenance_count_180d (-0.0010)
AST001460,2026-05-25,0.4241249222049612,HIGH,numeric__total_maintenance_cost (+0.0127),numeric__total_train_passages (+0.0060),numeric__total_downtime (+0.0039),numeric__maintenance_pressure (+0.0034),numeric__maintenance_cost_365d (+0.0030),numeric__maintenance_count (-0.0442),numeric__life_remaining_ratio (-0.0012),numeric__near_end_of_life (-0.0009)
AST040475,2026-05-25,0.4239742907415093,HIGH,numeric__total_train_passages (+0.0060),numeric__total_maintenance_cost (+0.0056),numeric__total_downtime (+0.0039),numeric__days_since_maintenance (+0.0027),numeric__condition_decline (+0.0027),numeric__maintenance_count (-0.0384),numeric__maintenance_cost_365d (-0.0020),numeric__life_remaining_ratio (-0.0017)
AST014349,2026-05-25,0.4238401686153035,HIGH,numeric__total_maintenance_cost (+0.0126),numeric__total_train_passages (+0.0060),numeric__maintenance_cost_365d (+0.0038),numeric__maintenance_pressure (+0.0034),numeric__total_downtime (+0.0027),numeric__maintenance_count (-0.0447),numeric__life_remaining_ratio (-0.0014),numeric__asset_age_at_snapshot (-0.0011)
AST014303,2026-05-25,0.4238197338496286,HIGH,numeric__total_maintenance_cost (+0.0099),numeric__total_train_passages (+0.0051),numeric__maintenance_count_365d (+0.0037),numeric__maintenance_cost_90d (+0.0030),numeric__maintenance_cost_365d (+0.0029),numeric__maintenance_count (-0.0353),numeric__total_downtime (-0.0073),numeric__avg_downtime (-0.0033)
AST012216,2026-05-25,0.4238141319265459,HIGH,numeric__total_train_passages (+0.0093),numeric__cumulative_usage (+0.0032),numeric__usage_per_day_estimate (+0.0011),numeric__asset_age_at_snapshot (+0.0006),numeric__life_remaining_ratio (+0.0005),numeric__total_maintenance_cost (-0.0109),numeric__total_downtime (-0.0055),numeric__maintenance_count (-0.0047)
AST012553,2026-05-25,0.423799717533362,HIGH,numeric__total_train_passages (+0.0051),numeric__maintenance_pressure (+0.0035),numeric__maintenance_cost_365d (+0.0033),numeric__maintenance_count_180d (+0.0026),numeric__total_maintenance_cost (+0.0026),numeric__maintenance_count (-0.0382),numeric__total_downtime (-0.0060),numeric__avg_downtime (-0.0019)
AST018427,2026-05-25,0.422573232800813,HIGH,numeric__total_train_passages (+0.0093),numeric__cumulative_usage (+0.0032),numeric__usage_per_day_estimate (+0.0011),numeric__life_remaining_ratio (+0.0005),numeric__asset_age_at_snapshot (+0.0004),numeric__total_maintenance_cost (-0.0111),numeric__total_downtime (-0.0057),numeric__maintenance_count (-0.0048)
AST041169,2026-05-25,0.4225419807514012,HIGH,numeric__total_maintenance_cost (+0.0125),numeric__total_train_passages (+0.0060),numeric__maintenance_cost_365d (+0.0034),numeric__maintenance_pressure (+0.0034),numeric__total_downtime (+0.0030),numeric__maintenance_count (-0.0442),numeric__life_remaining_ratio (-0.0014),numeric__near_end_of_life (-0.0008)
AST031330,2026-05-25,0.4225181096280135,HIGH,numeric__total_train_passages (+0.0050),numeric__total_maintenance_cost (+0.0043),numeric__total_downtime (+0.0040),numeric__cumulative_usage (+0.0021),numeric__asset_age_at_snapshot (+0.0007),numeric__maintenance_count (-0.0375),numeric__maintenance_cost_365d (-0.0052),numeric__near_end_of_life (-0.0051)
AST029504,2026-05-25,0.4223288792721876,HIGH,numeric__total_maintenance_cost (+0.0094),numeric__total_train_passages (+0.0052),numeric__maintenance_cost_90d (+0.0039),numeric__maintenance_pressure (+0.0034),numeric__maintenance_cost_365d (+0.0033),numeric__maintenance_count (-0.0392),numeric__total_downtime (-0.0106),numeric__avg_downtime (-0.0042)
AST040248,2026-05-25,0.4221867426530963,HIGH,numeric__total_train_passages (+0.0061),numeric__maintenance_cost_365d (+0.0049),numeric__maintenance_pressure (+0.0046),numeric__total_maintenance_cost (+0.0042),numeric__days_since_maintenance (+0.0037),numeric__maintenance_count (-0.0395),numeric__total_downtime (-0.0054),numeric__life_remaining_ratio (-0.0012)
AST019671,2026-05-25,0.4221133982284071,HIGH,numeric__total_maintenance_cost (+0.0117),numeric__total_train_passages (+0.0061),numeric__maintenance_count_365d (+0.0042),numeric__maintenance_cost_365d (+0.0036),numeric__cumulative_usage (+0.0025),numeric__maintenance_count (-0.0292),numeric__total_downtime (-0.0024),numeric__maintenance_pressure (-0.0023)
AST030974,2026-05-25,0.4220527088589164,HIGH,numeric__days_since_maintenance (+0.0077),numeric__total_train_passages (+0.0061),numeric__total_maintenance_cost (+0.0052),numeric__near_end_of_life (+0.0045),numeric__maintenance_cost_365d (+0.0039),numeric__maintenance_count (-0.0330),numeric__maintenance_count_365d (-0.0225),numeric__total_downtime (-0.0047)
AST024866,2026-05-25,0.4217451465911604,HIGH,numeric__wear_defect_risk (+0.0047),numeric__total_train_passages (+0.0047),numeric__asset_age_years (+0.0034),numeric__life_remaining_ratio (+0.0027),numeric__maintenance_cost_90d (+0.0022),numeric__maintenance_count (-0.0243),numeric__maintenance_pressure (-0.0036),numeric__total_downtime (-0.0034)
AST005296,2026-05-25,0.421024924066894,HIGH,numeric__total_train_passages (+0.0093),numeric__cumulative_usage (+0.0028),numeric__usage_per_day_estimate (+0.0011),numeric__life_remaining_ratio (+0.0005),categorical__asset_type_Signal (+0.0003),numeric__total_maintenance_cost (-0.0109),numeric__total_downtime (-0.0057),numeric__maintenance_count (-0.0053)
AST018456,2026-05-25,0.4203917276721302,HIGH,numeric__total_train_passages (+0.0048),numeric__cumulative_usage (+0.0025),numeric__total_maintenance_cost (+0.0023),numeric__maintenance_count_180d (+0.0015),numeric__maintenance_count_365d (+0.0013),numeric__maintenance_count (-0.0368),numeric__total_downtime (-0.0068),numeric__maintenance_cost_365d (-0.0033)
AST021089,2026-05-25,0.4203790002684821,HIGH,numeric__total_train_passages (+0.0063),numeric__maintenance_cost_365d (+0.0048),numeric__maintenance_pressure (+0.0046),numeric__days_since_maintenance (+0.0037),numeric__cumulative_usage (+0.0032),numeric__maintenance_count (-0.0395),numeric__total_downtime (-0.0043),numeric__life_remaining_ratio (-0.0016)
AST024950,2026-05-25,0.4203446456753468,HIGH,numeric__total_train_passages (+0.0054),numeric__maintenance_count_365d (+0.0032),numeric__total_maintenance_cost (+0.0029),numeric__maintenance_cost_365d (+0.0028),numeric__cumulative_usage (+0.0025),numeric__maintenance_count (-0.0394),numeric__total_downtime (-0.0075),numeric__avg_downtime (-0.0032)
